2023-05-12T03:00:00,4187.68304,4187.68304,4186.54167,4186.90625,326
2023-05-12T04:00:00,4187.25000,4190.29167,4187.25000,4190.29167,223
2023-05-12T05:00:00,4190.71528,4190.71711,4189.11905,4189.11905,611
2023-05-12T06:00:00,4188.08481,4189.88606,4187.99107,4189.02917,829
2023-05-12T07:00:00,4190.24739,4194.58844,4187.40060,4192.83409,2507
2023-05-12T08:00:00,4191.37177,4198.80448,4191.37177,4198.49241,1321
2023-05-12T09:00:00,4199.67112,4201.16360,4197.52349,4197.52349,850
2023-05-12T10:00:00,4197.74038,4199.09360,4195.52500,4198.57813,831
2023-05-12T11:00:00,4198.69683,4198.69683,4194.59667,4194.59667,840
2023-05-12T12:00:00,4195.14364,4195.36023,4192.27282,4194.09167,1378
2023-05-12T13:00:00,4193.85212,4194.78333,4189.67926,4190.85246,5664
2023-05-12T14:00:00,4184.23779,4184.23779,4173.34466,4173.36131,9867
2023-05-12T15:00:00,4174.89396,4177.86213,4167.69188,4171.77501,7037
2023-05-12T16:00:00,4171.22580,4171.22580,4154.58111,4154.62235,5270
2023-05-12T17:00:00,4153.91305,4162.88824,4152.58525,4152.58525,4779
2023-05-12T18:00:00,4152.28004,4157.69806,4150.82841,4157.69806,4358
2023-05-12T19:00:00,4158.24693,4175.29081,4158.24693,4175.29081,4923
2023-05-12T20:00:00,4175.00518,4175.00518,4169.95833,4170.81667,789
2023-05-14T22:00:00,4169.80186,4169.80186,4167.00000,4167.00000,348
2023-05-14T23:00:00,4166.41667,4169.87408,4166.41667,4169.87408,471
2023-05-15T00:00:00,4169.75595,4169.75595,4165.53819,4165.57796,809
2023-05-15T01:00:00,4166.80188,4173.12267,4166.69437,4173.12267,938
2023-05-15T02:00:00,4172.91667,4173.46786,4172.29167,4173.46786,331
2023-05-15T03:00:00,4174.23235,4175.01071,4174.05000,4174.76948,456
2023-05-15T04:00:00,4175.09615,4177.18687,4174.37500,4177.18687,293
2023-05-15T05:00:00,4177.44886,4182.75991,4177.38807,4182.75991,670
2023-05-15T06:00:00,4183.57931,4187.48077,4183.57931,4187.48077,1050
2023-05-15T07:00:00,4188.31551,4190.94987,4188.31551,4190.81501,1745
2023-05-15T08:00:00,4190.47734,4193.47664,4188.22036,4188.22036,1209
2023-05-15T09:00:00,4188.80513,4191.27921,4188.74777,4188.92014,620
2023-05-15T10:00:00,4189.58462,4192.33073,4187.94778,4192.33073,614
2023-05-15T11:00:00,4191.84722,4192.33169,4190.12781,4190.32873,879
2023-05-15T12:00:00,4191.80946,4192.16667,4183.30263,4183.88750,2049
2023-05-15T13:00:00,4182.72787,4183.33529,4167.72779,4167.72779,5607
2023-05-15T14:00:00,4168.83793,4177.21696,4162.53567,4175.15099,6324
2023-05-15T15:00:00,4174.72768,4179.92822,4174.72768,4178.30832,4193
2023-05-15T16:00:00,4177.62117,4184.91644,4177.04649,4184.91644,2805
2023-05-15T17:00:00,4186.41270,4191.91667,4176.09219,4181.19779,3978
2023-05-15T18:00:00,4183.51478,4185.83385,4181.57201,4183.37133,3839
2023-05-15T19:00:00,4183.94268,4187.09611,4183.94268,4185.81660,4467
2023-05-15T20:00:00,4188.24407,4189.30347,4186.84107,4186.84392,1006
2023-05-15T22:00:00,4186.28947,4187.89286,4185.42708,4185.91071,274
2023-05-15T23:00:00,4186.14375,4186.83333,4184.68750,4184.83333,150
2023-05-16T00:00:00,4184.20009,4184.44444,4183.22192,4184.44444,522
2023-05-16T01:00:00,4183.93687,4183.93687,4181.10317,4182.50000,521
2023-05-16T02:00:00,4181.40634,4181.83654,4179.82989,4181.73864,396
2023-05-16T03:00:00,4181.51250,4182.27917,4180.70833,4181.05000,197
2023-05-16T04:00:00,4180.75000,4180.87500,4179.56250,4180.16667,192
2023-05-16T05:00:00,4179.81250,4180.25000,4178.12094,4178.12094,268
2023-05-16T06:00:00,4177.23661,4178.19792,4175.78977,4177.80570,1051
2023-05-16T07:00:00,4176.66975,4188.13302,4176.66975,4187.61075,2722
2023-05-16T08:00:00,4186.72734,4187.31131,4184.59167,4185.62500,1164
2023-05-16T09:00:00,4186.93335,4187.20007,4183.24911,4184.65192,983
2023-05-16T10:00:00,4181.23572,4185.44729,4179.94494,4185.44729,1255
2023-05-16T11:00:00,4186.01890,4186.01890,4181.32924,4181.38929,1672
2023-05-16T12:00:00,4182.50623,4182.50623,4176.70716,4177.63246,3002
2023-05-16T13:00:00,4177.01818,4183.92339,4173.53653,4173.53653,5114
2023-05-16T14:00:00,4174.11533,4175.56538,4167.79015,4174.54120,5934
2023-05-16T15:00:00,4172.85779,4177.06176,4170.50180,4176.82495,4335
2023-05-16T16:00:00,4176.90811,4180.12791,4175.86731,4178.69162,3015
2023-05-16T17:00:00,4178.79526,4178.79526,4173.26230,4176.76607,2492
2023-05-16T18:00:00,4175.09928,4175.82143,4169.97121,4175.82143,2157
2023-05-16T19:00:00,4175.70973,4175.83346,4162.15425,4162.15425,4026
2023-05-16T20:00:00,4160.12320,4168.72917,4160.12320,4165.97525,1609
2023-05-16T22:00:00,4164.77965,4166.45625,4162.90392,4164.32000,1042
2023-05-16T23:00:00,4165.35342,4167.26923,4165.00992,4166.62500,908
2023-05-17T00:00:00,4167.46545,4167.46545,4165.81124,4166.98303,1588
2023-05-17T01:00:00,4167.24432,4169.56250,4167.24432,4169.56250,1350
2023-05-17T02:00:00,4169.62500,4171.45833,4169.62500,4171.45833,719
2023-05-17T03:00:00,4171.35893,4171.35893,4168.70536,4168.70536,672
2023-05-17T04:00:00,4168.89286,4169.95913,4168.87500,4169.56250,420
2023-05-17T05:00:00,4169.77812,4170.65733,4165.69915,4167.42250,1233
2023-05-17T06:00:00,4166.31667,4166.34062,4164.57143,4164.67223,1496
2023-05-17T07:00:00,4165.57424,4169.13355,4161.60617,4165.77730,5554
2023-05-17T08:00:00,4165.95573,4171.96944,4165.95573,4170.67813,3276
2023-05-17T09:00:00,4171.61670,4173.56664,4169.69357,4173.56664,1873
2023-05-17T10:00:00,4173.55752,4174.17739,4170.83956,4174.17739,3235
2023-05-17T11:00:00,4175.25747,4177.41151,4174.56465,4175.33542,2838
2023-05-17T12:00:00,4176.13167,4178.18145,4172.81644,4178.18145,1431
2023-05-17T13:00:00,4178.89891,4181.27840,4167.57432,4167.57432,3282
2023-05-17T14:00:00,4166.65360,4175.91090,4166.65360,4175.45667,3167
2023-05-17T15:00:00,4178.06083,4184.80609,4175.28949,4183.48390,4462
2023-05-17T16:00:00,4184.15170,4203.39321,4183.51589,4203.39321,2588
2023-05-17T17:00:00,4205.46290,4216.09379,4205.46290,4215.32184,3457
2023-05-17T18:00:00,4215.51580,4215.51580,4206.00569,4206.00569,3024
2023-05-17T19:00:00,4206.40447,4211.77196,4204.85289,4210.88945,3645
2023-05-17T20:00:00,4209.02690,4209.77083,4209.02690,4209.31696,699
2023-05-17T22:00:00,4208.50034,4208.87500,4206.62500,4208.02083,304
2023-05-17T23:00:00,4207.61111,4208.17273,4207.05417,4207.82500,1071
2023-05-18T00:00:00,4207.93694,4210.45343,4207.46352,4207.46352,3316
2023-05-18T01:00:00,4207.11916,4207.19973,4205.47335,4205.89427,3330
2023-05-18T02:00:00,4205.81933,4208.83902,4205.70833,4208.83902,1938
2023-05-18T03:00:00,4208.85456,4209.81699,4207.96606,4207.96606,1659
2023-05-18T04:00:00,4207.75694,4208.95833,4207.39167,4208.94398,862
2023-05-18T05:00:00,4208.27353,4209.00885,4206.45313,4206.63158,1605
2023-05-18T06:00:00,4206.46875,4207.33897,4205.80078,4205.83730,1513
2023-05-18T07:00:00,4208.02930,4213.75676,4208.02930,4213.59853,5366
2023-05-18T08:00:00,4216.81172,4219.76806,4215.93694,4216.03111,4442
2023-05-18T09:00:00,4214.59293,4218.62083,4214.32149,4218.42647,1944
